MSG:1005,0,1,"MakeMKV v1.18.2 win(x64-release) started","%1 started","MakeMKV v1.18.2 win(x64-release)"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00005.m2ts' is corrupt or invalid at offset 3729408, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00005.m2ts","3729408"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00005.m2ts' is corrupt or invalid at offset 3729408, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00005.m2ts","3729408"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00005.m2ts' is corrupt or invalid at offset 3729408, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00005.m2ts","3729408"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00005.m2ts' is corrupt or invalid at offset 3729408, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00005.m2ts","3729408"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00005.m2ts' is corrupt or invalid at offset 3729408, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00005.m2ts","3729408"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00005.m2ts' is corrupt or invalid at offset 3729408, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00005.m2ts","3729408"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00005.m2ts' is corrupt or invalid at offset 3729408, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00005.m2ts","3729408"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00005.m2ts' is corrupt or invalid at offset 3729408, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00005.m2ts","3729408"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00005.m2ts' is corrupt or invalid at offset 3729408, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00005.m2ts","3729408"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00005.m2ts' is corrupt or invalid at offset 3729408, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00005.m2ts","3729408"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00005.m2ts' is corrupt or invalid at offset 3729408, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00005.m2ts","3729408"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00005.m2ts' is corrupt or invalid at offset 3729408, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00005.m2ts","3729408"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00005.m2ts' is corrupt or invalid at offset 3729408, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00005.m2ts","3729408"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00005.m2ts' is corrupt or invalid at offset 3729408, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00005.m2ts","3729408"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00005.m2ts' is corrupt or invalid at offset 3796992, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00005.m2ts","3796992"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00005.m2ts' is corrupt or invalid at offset 3796992, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00005.m2ts","3796992"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00005.m2ts' is corrupt or invalid at offset 3796992, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00005.m2ts","3796992"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00005.m2ts' is corrupt or invalid at offset 3796992, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00005.m2ts","3796992"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00005.m2ts' is corrupt or invalid at offset 3796992, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00005.m2ts","3796992"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00005.m2ts' is corrupt or invalid at offset 3796992, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00005.m2ts","3796992"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00005.m2ts' is corrupt or invalid at offset 3796992, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00005.m2ts","3796992"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00005.m2ts' is corrupt or invalid at offset 3796992, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00005.m2ts","3796992"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00005.m2ts' is corrupt or invalid at offset 3796992, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00005.m2ts","3796992"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00005.m2ts' is corrupt or invalid at offset 3796992, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00005.m2ts","3796992"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00005.m2ts' is corrupt or invalid at offset 3796992, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00005.m2ts","3796992"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00005.m2ts' is corrupt or invalid at offset 4190208, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00005.m2ts","4190208"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00005.m2ts' is corrupt or invalid at offset 4190208, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00005.m2ts","4190208"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00005.m2ts' is corrupt or invalid at offset 4190208, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00005.m2ts","4190208"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00005.m2ts' is corrupt or invalid at offset 4190208, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00005.m2ts","4190208"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00005.m2ts' is corrupt or invalid at offset 4190208, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00005.m2ts","4190208"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00005.m2ts' is corrupt or invalid at offset 4190208, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00005.m2ts","4190208"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00005.m2ts' is corrupt or invalid at offset 4190208, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00005.m2ts","4190208"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00005.m2ts' is corrupt or invalid at offset 4190208, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00005.m2ts","4190208"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00005.m2ts' is corrupt or invalid at offset 4190208, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00005.m2ts","4190208"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00005.m2ts' is corrupt or invalid at offset 4190208, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00005.m2ts","4190208"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00005.m2ts' is corrupt or invalid at offset 4257792, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00005.m2ts","4257792"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00005.m2ts' is corrupt or invalid at offset 4257792, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00005.m2ts","4257792"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00005.m2ts' is corrupt or invalid at offset 4257792, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00005.m2ts","4257792"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00005.m2ts' is corrupt or invalid at offset 4257792, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00005.m2ts","4257792"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00005.m2ts' is corrupt or invalid at offset 4257792, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00005.m2ts","4257792"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00005.m2ts' is corrupt or invalid at offset 4257792, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00005.m2ts","4257792"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00005.m2ts' is corrupt or invalid at offset 4257792, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00005.m2ts","4257792"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00005.m2ts' is corrupt or invalid at offset 4257792, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00005.m2ts","4257792"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00005.m2ts' is corrupt or invalid at offset 4257792, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00005.m2ts","4257792"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00005.m2ts' is corrupt or invalid at offset 4257792, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00005.m2ts","4257792"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00005.m2ts' is corrupt or invalid at offset 4257792, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00005.m2ts","4257792"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00005.m2ts' is corrupt or invalid at offset 4257792, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00005.m2ts","4257792"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00005.m2ts' is corrupt or invalid at offset 4257792, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00005.m2ts","4257792"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00005.m2ts' is corrupt or invalid at offset 4257792, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00005.m2ts","4257792"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00005.m2ts' is corrupt or invalid at offset 4257792, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00005.m2ts","4257792"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00005.m2ts' is corrupt or invalid at offset 4257792, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00005.m2ts","4257792"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00005.m2ts' is corrupt or invalid at offset 4257792, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00005.m2ts","4257792"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00005.m2ts' is corrupt or invalid at offset 4257792, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00005.m2ts","4257792"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00005.m2ts' is corrupt or invalid at offset 4257792, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00005.m2ts","4257792"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00005.m2ts' is corrupt or invalid at offset 4257792, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00005.m2ts","4257792"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00005.m2ts' is corrupt or invalid at offset 4257792, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00005.m2ts","4257792"
MSG:4004,16777216,2,"The source file '/BDMV/STREAM/00005.m2ts' is corrupt or invalid at offset 4257792, attempting to work around","The source file '%1' is corrupt or invalid at offset %2, attempting to work around","/BDMV/STREAM/00005.m2ts","4257792"
