TCOUNT:50
CINFO:1,6206,"DVD disc"
CINFO:2,0,"THE_PEANUTS_MOVIE"
CINFO:30,0,"THE_PEANUTS_MOVIE"
CINFO:31,6119,"<b>Source information</b><br>"
CINFO:32,0,"THE_PEANUTS_MOVIE"
CINFO:33,0,"0"
TINFO:0,8,0,"25"
TINFO:0,9,0,"1:27:32"
TINFO:0,10,0,"3.8 GB"
TINFO:0,11,0,"4173113344"
TINFO:0,15,0,"1"
TINFO:0,24,0,"01"
TINFO:0,25,0,"7"
TINFO:0,26,0,"1-34,35-51,52,54,(55,57,59,61),63-64,65"
TINFO:0,27,0,"B1_t00.mkv"
TINFO:0,30,0,"25 chapter(s) , 3.8 GB (angle 1) (B1)"
TINFO:0,31,6120,"<b>Title information</b><br>"
TINFO:0,33,0,"0"
TINFO:0,49,0,"B1"
SINFO:32,8,1,6203,"Subtitles"
SINFO:32,8,3,0,"spa"
SINFO:32,8,4,0,"Spanish"
SINFO:32,8,5,0,"S_VOBSUB"
SINFO:32,8,6,0,""
SINFO:32,8,7,0,"Dvd Subtitles"
SINFO:32,8,22,0,"0"
SINFO:32,8,30,0," Spanish"
SINFO:32,8,31,6121,"<b>Track information</b><br>"
SINFO:32,8,33,0,"90"
SINFO:32,8,38,0,""
SINFO:32,8,42,5088,"( Lossless conversion )"
SINFO:32,9,1,6203,"Subtitles"
SINFO:32,9,3,0,"fre"
SINFO:32,9,4,0,"French"
SINFO:32,9,5,0,"S_VOBSUB"
SINFO:32,9,6,0,""
SINFO:32,9,7,0,"Dvd Subtitles"
SINFO:32,9,22,0,"0"
SINFO:32,9,30,0," French"
SINFO:32,9,31,6121,"<b>Track information</b><br>"
SINFO:32,9,33,0,"90"
SINFO:32,9,38,0,""
SINFO:32,9,42,5088,"( Lossless conversion )"
SINFO:32,10,1,6203,"Subtitles"
SINFO:32,10,3,0,"eng"
SINFO:32,10,4,0,"English"
SINFO:32,10,5,0,"S_CC608/DVD"
SINFO:32,10,6,0,"CC"
SINFO:32,10,7,0,"Closed Captions"
SINFO:32,10,13,0,"9.8 Mb/s"
SINFO:32,10,22,0,"0"
SINFO:32,10,30,0,"CC→Text English ( Lossy conversion )"
SINFO:32,10,31,6121,"<b>Track information</b><br>"
SINFO:32,10,33,0,"90"
SINFO:32,10,34,0,"Text subtitles ( Lossy conversion )"
SINFO:32,10,38,0,""
SINFO:32,10,41,0,"Text"
SINFO:32,10,42,5087,"( Lossy conversion )"
TINFO:33,8,0,"2"
TINFO:33,9,0,"0:10:30"
TINFO:33,10,0,"403.0 MB"
TINFO:33,11,0,"422656000"
TINFO:33,15,0,"1"
TINFO:33,24,0,"37"
TINFO:33,25,0,"6"
TINFO:33,26,0,"1,2,4,(5,7,9,11),13,14"
TINFO:33,27,0,"I2_t33.mkv"
TINFO:33,30,0,"2 chapter(s) , 403.0 MB (angle 1) (I2)"
TINFO:33,31,6120,"<b>Title information</b><br>"
TINFO:33,33,0,"0"
TINFO:33,49,0,"I2"
SINFO:33,0,1,6201,"Video"
SINFO:33,0,5,0,"V_MPEG2"
SINFO:33,0,6,0,"Mpeg2"
SINFO:33,0,7,0,"Mpeg2"
SINFO:33,0,13,0,"9.8 Mb/s"
SINFO:33,0,19,0,"720x480"
SINFO:33,0,20,0,"16:9"
SINFO:33,0,21,0,"29.97 (30000/1001)"
SINFO:33,0,22,0,"0"
SINFO:33,0,30,0,"Mpeg2"
SINFO:33,0,31,6121,"<b>Track information</b><br>"
SINFO:33,0,33,0,"0"
SINFO:33,0,38,0,""
SINFO:33,0,42,5088,"( Lossless conversion )"
SINFO:33,1,1,6202,"Audio"
SINFO:33,1,2,0,"Surround 5.1"
SINFO:33,1,3,0,"eng"
SINFO:33,1,4,0,"English"
SINFO:33,1,5,0,"A_AC3"
SINFO:33,1,6,0,"DD"
SINFO:33,1,7,0,"Dolby Digital"
SINFO:33,1,13,0,"448 Kb/s"
SINFO:33,1,14,0,"6"
SINFO:33,1,17,0,"48000"
SINFO:33,1,22,0,"0"
SINFO:33,1,30,0,"DD Surround 5.1 English"
SINFO:33,1,31,6121,"<b>Track information</b><br>"
SINFO:33,1,33,0,"90"
SINFO:33,1,38,0,"d"
SINFO:33,1,39,0,"Default"
SINFO:33,1,40,0,"5.1(side)"
SINFO:33,1,42,5088,"( Lossless conversion )"
SINFO:33,2,1,6202,"Audio"
SINFO:33,2,2,0,"Surround 5.1"
SINFO:33,2,3,0,"eng"
SINFO:33,2,4,0,"English"
SINFO:33,2,5,0,"A_AC3"
SINFO:33,2,6,0,"DD"
SINFO:33,2,7,0,"Dolby Digital"
SINFO:33,2,13,0,"384 Kb/s"
SINFO:33,2,14,0,"6"
SINFO:33,2,17,0,"48000"
SINFO:33,2,22,0,"4"
SINFO:33,2,30,0,"DD Surround 5.1 English"
SINFO:33,2,31,6121,"<b>Track information</b><br>"
SINFO:33,2,33,0,"90"
SINFO:33,2,38,0,""
SINFO:33,2,40,0,"5.1(side)"
SINFO:33,2,42,5088,"( Lossless conversion )"
SINFO:33,3,1,6202,"Audio"
SINFO:33,3,2,5091,"Stereo"
SINFO:33,3,3,0,"spa"
SINFO:33,3,4,0,"Spanish"
SINFO:33,3,5,0,"A_AC3"
SINFO:33,3,6,0,"DD"
SINFO:33,3,7,0,"Dolby Digital"
SINFO:33,3,13,0,"192 Kb/s"
SINFO:33,3,14,0,"2"
SINFO:33,3,17,0,"48000"
SINFO:33,3,22,0,"0"
SINFO:33,3,30,0,"DD Stereo Spanish"
SINFO:33,3,31,6121,"<b>Track information</b><br>"
SINFO:33,3,33,0,"90"
SINFO:33,3,38,0,""
SINFO:33,3,40,0,"stereo"
SINFO:33,3,42,5088,"( Lossless conversion )"
SINFO:33,4,1,6202,"Audio"
SINFO:33,4,2,5091,"Stereo"
SINFO:33,4,3,0,"fre"
SINFO:33,4,4,0,"French"
SINFO:33,4,5,0,"A_AC3"
SINFO:33,4,6,0,"DD"
SINFO:33,4,7,0,"Dolby Digital"
SINFO:33,4,13,0,"192 Kb/s"
SINFO:33,4,14,0,"2"
SINFO:33,4,17,0,"48000"
SINFO:33,4,22,0,"0"
SINFO:33,4,30,0,"DD Stereo French"
SINFO:33,4,31,6121,"<b>Track information</b><br>"
SINFO:33,4,33,0,"90"
SINFO:33,4,38,0,""
SINFO:33,4,40,0,"stereo"
SINFO:33,4,42,5088,"( Lossless conversion )"
SINFO:33,5,1,6203,"Subtitles"
SINFO:33,5,3,0,"eng"
SINFO:33,5,4,0,"English"
SINFO:33,5,5,0,"S_VOBSUB"
SINFO:33,5,6,0,""
SINFO:33,5,7,0,"Dvd Subtitles"
SINFO:33,5,22,0,"0"
SINFO:33,5,30,0," English"
SINFO:33,5,31,6121,"<b>Track information</b><br>"
SINFO:33,5,33,0,"90"
SINFO:33,5,38,0,"d"
SINFO:33,5,39,0,"Default"
SINFO:33,5,42,5088,"( Lossless conversion )"
SINFO:33,6,1,6203,"Subtitles"
SINFO:33,6,3,0,"spa"
SINFO:33,6,4,0,"Spanish"
SINFO:33,6,5,0,"S_VOBSUB"
SINFO:33,6,6,0,""
SINFO:33,6,7,0,"Dvd Subtitles"
SINFO:33,6,22,0,"0"
SINFO:33,6,30,0," Spanish"
SINFO:33,6,31,6121,"<b>Track information</b><br>"
SINFO:33,6,33,0,"90"
SINFO:33,6,38,0,""
SINFO:33,6,42,5088,"( Lossless conversion )"
SINFO:33,7,1,6203,"Subtitles"
SINFO:33,7,3,0,"fre"
SINFO:33,7,4,0,"French"
SINFO:33,7,5,0,"S_VOBSUB"
SINFO:33,7,6,0,""
SINFO:33,7,7,0,"Dvd Subtitles"
SINFO:33,7,22,0,"0"
SINFO:33,7,30,0," French"
SINFO:33,7,31,6121,"<b>Track information</b><br>"
SINFO:33,7,33,0,"90"
SINFO:33,7,38,0,""
SINFO:33,7,42,5088,"( Lossless conversion )"
SINFO:33,8,1,6203,"Subtitles"
SINFO:33,8,3,0,"spa"
SINFO:33,8,4,0,"Spanish"
SINFO:33,8,5,0,"S_VOBSUB"
SINFO:33,8,6,0,""
SINFO:33,8,7,0,"Dvd Subtitles"
SINFO:33,8,22,0,"0"
SINFO:33,8,30,0," Spanish"
SINFO:33,8,31,6121,"<b>Track information</b><br>"
SINFO:33,8,33,0,"90"
SINFO:33,8,38,0,""
SINFO:33,8,42,5088,"( Lossless conversion )"
SINFO:33,9,1,6203,"Subtitles"
SINFO:33,9,3,0,"fre"
SINFO:33,9,4,0,"French"
SINFO:33,9,5,0,"S_VOBSUB"
SINFO:33,9,6,0,""
SINFO:33,9,7,0,"Dvd Subtitles"
SINFO:33,9,22,0,"0"
SINFO:33,9,30,0," French"
SINFO:33,9,31,6121,"<b>Track information</b><br>"
SINFO:33,9,33,0,"90"
SINFO:33,9,38,0,""
SINFO:33,9,42,5088,"( Lossless conversion )"
SINFO:33,10,1,6203,"Subtitles"
SINFO:33,10,3,0,"eng"
SINFO:33,10,4,0,"English"
SINFO:33,10,5,0,"S_CC608/DVD"
SINFO:33,10,6,0,"CC"
SINFO:33,10,7,0,"Closed Captions"
SINFO:33,10,13,0,"9.8 Mb/s"
SINFO:33,10,22,0,"0"
SINFO:33,10,30,0,"CC→Text English ( Lossy conversion )"
SINFO:33,10,31,6121,"<b>Track information</b><br>"
SINFO:33,10,33,0,"90"
SINFO:33,10,34,0,"Text subtitles ( Lossy conversion )"
SINFO:33,10,38,0,""
SINFO:33,10,41,0,"Text"
SINFO:33,10,42,5087,"( Lossy conversion )"
TINFO:34,8,0,"2"
TINFO:34,9,0,"0:10:30"
TINFO:34,10,0,"402.7 MB"
TINFO:34,11,0,"422297600"
TINFO:34,15,0,"2"
TINFO:34,24,0,"37"
TINFO:34,25,0,"6"
TINFO:34,26,0,"1,3,4,(6,8,10,12),13,14"
TINFO:34,27,0,"I2_t34.mkv"
TINFO:34,30,0,"2 chapter(s) , 402.7 MB (angle 2) (I2)"
TINFO:34,31,6120,"<b>Title information</b><br>"
TINFO:34,33,0,"0"
TINFO:34,49,0,"I2"
SINFO:34,0,1,6201,"Video"
SINFO:34,0,5,0,"V_MPEG2"
SINFO:34,0,6,0,"Mpeg2"
SINFO:34,0,7,0,"Mpeg2"
SINFO:34,0,13,0,"9.8 Mb/s"
SINFO:34,0,19,0,"720x480"
SINFO:34,0,20,0,"16:9"
SINFO:34,0,21,0,"29.97 (30000/1001)"
SINFO:34,0,22,0,"0"
SINFO:34,0,30,0,"Mpeg2"
SINFO:34,0,31,6121,"<b>Track information</b><br>"
SINFO:34,0,33,0,"0"
SINFO:34,0,38,0,""
SINFO:34,0,42,5088,"( Lossless conversion )"
SINFO:34,1,1,6202,"Audio"
SINFO:34,1,2,0,"Surround 5.1"
SINFO:34,1,3,0,"eng"
SINFO:34,1,4,0,"English"
SINFO:34,1,5,0,"A_AC3"
SINFO:34,1,6,0,"DD"
SINFO:34,1,7,0,"Dolby Digital"
SINFO:34,1,13,0,"448 Kb/s"
SINFO:34,1,14,0,"6"
SINFO:34,1,17,0,"48000"
SINFO:34,1,22,0,"0"
SINFO:34,1,30,0,"DD Surround 5.1 English"
SINFO:34,1,31,6121,"<b>Track information</b><br>"
SINFO:34,1,33,0,"90"
SINFO:34,1,38,0,"d"
SINFO:34,1,39,0,"Default"
SINFO:34,1,40,0,"5.1(side)"
SINFO:34,1,42,5088,"( Lossless conversion )"
SINFO:34,2,1,6202,"Audio"
SINFO:34,2,2,0,"Surround 5.1"
SINFO:34,2,3,0,"eng"
SINFO:34,2,4,0,"English"
SINFO:34,2,5,0,"A_AC3"
SINFO:34,2,6,0,"DD"
SINFO:34,2,7,0,"Dolby Digital"
SINFO:34,2,13,0,"384 Kb/s"
SINFO:34,2,14,0,"6"
SINFO:34,2,17,0,"48000"
SINFO:34,2,22,0,"4"
SINFO:34,2,30,0,"DD Surround 5.1 English"
SINFO:34,2,31,6121,"<b>Track information</b><br>"
SINFO:34,2,33,0,"90"
SINFO:34,2,38,0,""
SINFO:34,2,40,0,"5.1(side)"
SINFO:34,2,42,5088,"( Lossless conversion )"
SINFO:34,3,1,6202,"Audio"
SINFO:34,3,2,5091,"Stereo"
SINFO:34,3,3,0,"spa"
SINFO:34,3,4,0,"Spanish"
SINFO:34,3,5,0,"A_AC3"
SINFO:34,3,6,0,"DD"
SINFO:34,3,7,0,"Dolby Digital"
SINFO:34,3,13,0,"192 Kb/s"
SINFO:34,3,14,0,"2"
SINFO:34,3,17,0,"48000"
SINFO:34,3,22,0,"0"
SINFO:34,3,30,0,"DD Stereo Spanish"
SINFO:34,3,31,6121,"<b>Track information</b><br>"
SINFO:34,3,33,0,"90"
SINFO:34,3,38,0,""
SINFO:34,3,40,0,"stereo"
SINFO:34,3,42,5088,"( Lossless conversion )"
SINFO:34,4,1,6202,"Audio"
SINFO:34,4,2,5091,"Stereo"
SINFO:34,4,3,0,"fre"
SINFO:34,4,4,0,"French"
SINFO:34,4,5,0,"A_AC3"
SINFO:34,4,6,0,"DD"
SINFO:34,4,7,0,"Dolby Digital"
SINFO:34,4,13,0,"192 Kb/s"
SINFO:34,4,14,0,"2"
SINFO:34,4,17,0,"48000"
SINFO:34,4,22,0,"0"
SINFO:34,4,30,0,"DD Stereo French"
SINFO:34,4,31,6121,"<b>Track information</b><br>"
SINFO:34,4,33,0,"90"
SINFO:34,4,38,0,""
SINFO:34,4,40,0,"stereo"
SINFO:34,4,42,5088,"( Lossless conversion )"
SINFO:34,5,1,6203,"Subtitles"
SINFO:34,5,3,0,"eng"
SINFO:34,5,4,0,"English"
SINFO:34,5,5,0,"S_VOBSUB"
SINFO:34,5,6,0,""
SINFO:34,5,7,0,"Dvd Subtitles"
SINFO:34,5,22,0,"0"
SINFO:34,5,30,0," English"
SINFO:34,5,31,6121,"<b>Track information</b><br>"
SINFO:34,5,33,0,"90"
SINFO:34,5,38,0,"d"
SINFO:34,5,39,0,"Default"
SINFO:34,5,42,5088,"( Lossless conversion )"
SINFO:34,6,1,6203,"Subtitles"
SINFO:34,6,3,0,"spa"
SINFO:34,6,4,0,"Spanish"
SINFO:34,6,5,0,"S_VOBSUB"
SINFO:34,6,6,0,""
SINFO:34,6,7,0,"Dvd Subtitles"
SINFO:34,6,22,0,"0"
SINFO:34,6,30,0," Spanish"
SINFO:34,6,31,6121,"<b>Track information</b><br>"
SINFO:34,6,33,0,"90"
SINFO:34,6,38,0,""
SINFO:34,6,42,5088,"( Lossless conversion )"
SINFO:34,7,1,6203,"Subtitles"
SINFO:34,7,3,0,"fre"
SINFO:34,7,4,0,"French"
SINFO:34,7,5,0,"S_VOBSUB"
SINFO:34,7,6,0,""
SINFO:34,7,7,0,"Dvd Subtitles"
SINFO:34,7,22,0,"0"
SINFO:34,7,30,0," French"
SINFO:34,7,31,6121,"<b>Track information</b><br>"
SINFO:34,7,33,0,"90"
SINFO:34,7,38,0,""
SINFO:34,7,42,5088,"( Lossless conversion )"
SINFO:34,8,1,6203,"Subtitles"
SINFO:34,8,3,0,"spa"
SINFO:34,8,4,0,"Spanish"
SINFO:34,8,5,0,"S_VOBSUB"
SINFO:34,8,6,0,""
SINFO:34,8,7,0,"Dvd Subtitles"
SINFO:34,8,22,0,"0"
SINFO:34,8,30,0," Spanish"
SINFO:34,8,31,6121,"<b>Track information</b><br>"
SINFO:34,8,33,0,"90"
SINFO:34,8,38,0,""
SINFO:34,8,42,5088,"( Lossless conversion )"
SINFO:34,9,1,6203,"Subtitles"
SINFO:34,9,3,0,"fre"
SINFO:34,9,4,0,"French"
SINFO:34,9,5,0,"S_VOBSUB"
SINFO:34,9,6,0,""
SINFO:34,9,7,0,"Dvd Subtitles"
SINFO:34,9,22,0,"0"
SINFO:34,9,30,0," French"
SINFO:34,9,31,6121,"<b>Track information</b><br>"
SINFO:34,9,33,0,"90"
SINFO:34,9,38,0,""
SINFO:34,9,42,5088,"( Lossless conversion )"
SINFO:34,10,1,6203,"Subtitles"
SINFO:34,10,3,0,"eng"
SINFO:34,10,4,0,"English"
SINFO:34,10,5,0,"S_CC608/DVD"
SINFO:34,10,6,0,"CC"
SINFO:34,10,7,0,"Closed Captions"
SINFO:34,10,13,0,"9.8 Mb/s"
SINFO:34,10,22,0,"0"
SINFO:34,10,30,0,"CC→Text English ( Lossy conversion )"
SINFO:34,10,31,6121,"<b>Track information</b><br>"
SINFO:34,10,33,0,"90"
SINFO:34,10,34,0,"Text subtitles ( Lossy conversion )"
SINFO:34,10,38,0,""
SINFO:34,10,41,0,"Text"
SINFO:34,10,42,5087,"( Lossy conversion )"
TINFO:35,8,0,"2"
TINFO:35,9,0,"0:00:21"
TINFO:35,10,0,"17.6 MB"
TINFO:35,11,0,"18485248"
TINFO:35,24,0,"38"
TINFO:35,25,0,"2"
TINFO:35,26,0,"1,2"
TINFO:35,27,0,"G6_t35.mkv"
TINFO:35,30,0,"2 chapter(s) , 17.6 MB (G6)"
TINFO:35,31,6120,"<b>Title information</b><br>"
TINFO:35,33,0,"0"
TINFO:35,49,0,"G6"
SINFO:35,0,1,6201,"Video"
SINFO:35,0,5,0,"V_MPEG2"
SINFO:35,0,6,0,"Mpeg2"
SINFO:35,0,7,0,"Mpeg2"
SINFO:35,0,13,0,"9.8 Mb/s"
SINFO:35,0,19,0,"720x480"
SINFO:35,0,20,0,"16:9"
SINFO:35,0,21,0,"29.97 (30000/1001)"
SINFO:35,0,22,0,"0"
SINFO:35,0,30,0,"Mpeg2"
SINFO:35,0,31,6121,"<b>Track information</b><br>"
SINFO:35,0,33,0,"0"
SINFO:35,0,38,0,""
SINFO:35,0,42,5088,"( Lossless conversion )"
SINFO:35,1,1,6202,"Audio"
SINFO:35,1,2,0,"Surround 5.1"
SINFO:35,1,3,0,"eng"
SINFO:35,1,4,0,"English"
SINFO:35,1,5,0,"A_AC3"
SINFO:35,1,6,0,"DD"
SINFO:35,1,7,0,"Dolby Digital"
SINFO:35,1,13,0,"448 Kb/s"
SINFO:35,1,14,0,"6"
SINFO:35,1,17,0,"48000"
SINFO:35,1,22,0,"0"
SINFO:35,1,30,0,"DD Surround 5.1 English"
SINFO:35,1,31,6121,"<b>Track information</b><br>"
SINFO:35,1,33,0,"90"
SINFO:35,1,38,0,"d"
SINFO:35,1,39,0,"Default"
SINFO:35,1,40,0,"5.1(side)"
SINFO:35,1,42,5088,"( Lossless conversion )"
SINFO:35,2,1,6202,"Audio"
SINFO:35,2,2,0,"Surround 5.1"
SINFO:35,2,3,0,"eng"
SINFO:35,2,4,0,"English"
SINFO:35,2,5,0,"A_AC3"
SINFO:35,2,6,0,"DD"
SINFO:35,2,7,0,"Dolby Digital"
SINFO:35,2,13,0,"384 Kb/s"
SINFO:35,2,14,0,"6"
SINFO:35,2,17,0,"48000"
SINFO:35,2,22,0,"4"
SINFO:35,2,30,0,"DD Surround 5.1 English"
SINFO:35,2,31,6121,"<b>Track information</b><br>"
SINFO:35,2,33,0,"90"
SINFO:35,2,38,0,""
SINFO:35,2,40,0,"5.1(side)"
SINFO:35,2,42,5088,"( Lossless conversion )"
SINFO:35,3,1,6202,"Audio"
SINFO:35,3,2,5091,"Stereo"
SINFO:35,3,3,0,"spa"
SINFO:35,3,4,0,"Spanish"
SINFO:35,3,5,0,"A_AC3"
SINFO:35,3,6,0,"DD"
SINFO:35,3,7,0,"Dolby Digital"
SINFO:35,3,13,0,"192 Kb/s"
SINFO:35,3,14,0,"2"
SINFO:35,3,17,0,"48000"
SINFO:35,3,22,0,"0"
SINFO:35,3,30,0,"DD Stereo Spanish"
SINFO:35,3,31,6121,"<b>Track information</b><br>"
SINFO:35,3,33,0,"90"
SINFO:35,3,38,0,""
SINFO:35,3,40,0,"stereo"
SINFO:35,3,42,5088,"( Lossless conversion )"
SINFO:35,4,1,6202,"Audio"
SINFO:35,4,2,5091,"Stereo"
SINFO:35,4,3,0,"fre"
SINFO:35,4,4,0,"French"
SINFO:35,4,5,0,"A_AC3"
SINFO:35,4,6,0,"DD"
SINFO:35,4,7,0,"Dolby Digital"
SINFO:35,4,13,0,"192 Kb/s"
SINFO:35,4,14,0,"2"
SINFO:35,4,17,0,"48000"
SINFO:35,4,22,0,"0"
SINFO:35,4,30,0,"DD Stereo French"
SINFO:35,4,31,6121,"<b>Track information</b><br>"
SINFO:35,4,33,0,"90"
SINFO:35,4,38,0,""
SINFO:35,4,40,0,"stereo"
SINFO:35,4,42,5088,"( Lossless conversion )"
SINFO:35,5,1,6203,"Subtitles"
SINFO:35,5,3,0,"eng"
SINFO:35,5,4,0,"English"
SINFO:35,5,5,0,"S_VOBSUB"
SINFO:35,5,6,0,""
SINFO:35,5,7,0,"Dvd Subtitles"
SINFO:35,5,22,0,"0"
SINFO:35,5,30,0," English"
SINFO:35,5,31,6121,"<b>Track information</b><br>"
SINFO:35,5,33,0,"90"
SINFO:35,5,38,0,"d"
SINFO:35,5,39,0,"Default"
SINFO:35,5,42,5088,"( Lossless conversion )"
SINFO:35,6,1,6203,"Subtitles"
SINFO:35,6,3,0,"spa"
SINFO:35,6,4,0,"Spanish"
SINFO:35,6,5,0,"S_VOBSUB"
SINFO:35,6,6,0,""
SINFO:35,6,7,0,"Dvd Subtitles"
SINFO:35,6,22,0,"0"
SINFO:35,6,30,0," Spanish"
SINFO:35,6,31,6121,"<b>Track information</b><br>"
SINFO:35,6,33,0,"90"
SINFO:35,6,38,0,""
SINFO:35,6,42,5088,"( Lossless conversion )"
SINFO:35,7,1,6203,"Subtitles"
SINFO:35,7,3,0,"fre"
SINFO:35,7,4,0,"French"
SINFO:35,7,5,0,"S_VOBSUB"
SINFO:35,7,6,0,""
SINFO:35,7,7,0,"Dvd Subtitles"
SINFO:35,7,22,0,"0"
SINFO:35,7,30,0," French"
SINFO:35,7,31,6121,"<b>Track information</b><br>"
SINFO:35,7,33,0,"90"
SINFO:35,7,38,0,""
SINFO:35,7,42,5088,"( Lossless conversion )"
SINFO:35,8,1,6203,"Subtitles"
SINFO:35,8,3,0,"spa"
SINFO:35,8,4,0,"Spanish"
SINFO:35,8,5,0,"S_VOBSUB"
SINFO:35,8,6,0,""
SINFO:35,8,7,0,"Dvd Subtitles"
SINFO:35,8,22,0,"0"
SINFO:35,8,30,0," Spanish"
SINFO:35,8,31,6121,"<b>Track information</b><br>"
SINFO:35,8,33,0,"90"
SINFO:35,8,38,0,""
SINFO:35,8,42,5088,"( Lossless conversion )"
SINFO:35,9,1,6203,"Subtitles"
SINFO:35,9,3,0,"fre"
SINFO:35,9,4,0,"French"
SINFO:35,9,5,0,"S_VOBSUB"
SINFO:35,9,6,0,""
SINFO:35,9,7,0,"Dvd Subtitles"
SINFO:35,9,22,0,"0"
SINFO:35,9,30,0," French"
SINFO:35,9,31,6121,"<b>Track information</b><br>"
SINFO:35,9,33,0,"90"
SINFO:35,9,38,0,""
SINFO:35,9,42,5088,"( Lossless conversion )"
SINFO:35,10,1,6203,"Subtitles"
SINFO:35,10,3,0,"eng"
SINFO:35,10,4,0,"English"
SINFO:35,10,5,0,"S_CC608/DVD"
SINFO:35,10,6,0,"CC"
SINFO:35,10,7,0,"Closed Captions"
SINFO:35,10,13,0,"9.8 Mb/s"
SINFO:35,10,22,0,"0"
SINFO:35,10,30,0,"CC→Text English ( Lossy conversion )"
SINFO:35,10,31,6121,"<b>Track information</b><br>"
SINFO:35,10,33,0,"90"
SINFO:35,10,34,0,"Text subtitles ( Lossy conversion )"
SINFO:35,10,38,0,""
SINFO:35,10,41,0,"Text"
SINFO:35,10,42,5087,"( Lossy conversion )"
TINFO:36,8,0,"2"
TINFO:36,9,0,"0:01:19"
TINFO:36,10,0,"64.9 MB"
TINFO:36,11,0,"68096000"
TINFO:36,24,0,"39"
TINFO:36,25,0,"2"
TINFO:36,26,0,"1,2"
TINFO:36,27,0,"H1_t36.mkv"
TINFO:36,30,0,"2 chapter(s) , 64.9 MB (H1)"
TINFO:36,31,6120,"<b>Title information</b><br>"
TINFO:36,33,0,"0"
TINFO:36,49,0,"H1"
SINFO:36,0,1,6201,"Video"
SINFO:36,0,5,0,"V_MPEG2"
SINFO:36,0,6,0,"Mpeg2"
SINFO:36,0,7,0,"Mpeg2"
SINFO:36,0,13,0,"9.8 Mb/s"
SINFO:36,0,19,0,"720x480"
SINFO:36,0,20,0,"16:9"
SINFO:36,0,21,0,"29.97 (30000/1001)"
SINFO:36,0,22,0,"0"
SINFO:36,0,30,0,"Mpeg2"
SINFO:36,0,31,6121,"<b>Track information</b><br>"
SINFO:36,0,33,0,"0"
SINFO:36,0,38,0,""
SINFO:36,0,42,5088,"( Lossless conversion )"
SINFO:36,1,1,6202,"Audio"
SINFO:36,1,2,0,"Surround 5.1"
SINFO:36,1,3,0,"eng"
SINFO:36,1,4,0,"English"
SINFO:36,1,5,0,"A_AC3"
SINFO:36,1,6,0,"DD"
SINFO:36,1,7,0,"Dolby Digital"
SINFO:36,1,13,0,"448 Kb/s"
SINFO:36,1,14,0,"6"
SINFO:36,1,17,0,"48000"
SINFO:36,1,22,0,"0"
SINFO:36,1,30,0,"DD Surround 5.1 English"
SINFO:36,1,31,6121,"<b>Track information</b><br>"
SINFO:36,1,33,0,"90"
SINFO:36,1,38,0,"d"
SINFO:36,1,39,0,"Default"
SINFO:36,1,40,0,"5.1(side)"
SINFO:36,1,42,5088,"( Lossless conversion )"
SINFO:36,2,1,6202,"Audio"
SINFO:36,2,2,0,"Surround 5.1"
SINFO:36,2,3,0,"eng"
SINFO:36,2,4,0,"English"
SINFO:36,2,5,0,"A_AC3"
SINFO:36,2,6,0,"DD"
SINFO:36,2,7,0,"Dolby Digital"
SINFO:36,2,13,0,"384 Kb/s"
SINFO:36,2,14,0,"6"
SINFO:36,2,17,0,"48000"
SINFO:36,2,22,0,"4"
SINFO:36,2,30,0,"DD Surround 5.1 English"
SINFO:36,2,31,6121,"<b>Track information</b><br>"
SINFO:36,2,33,0,"90"
SINFO:36,2,38,0,""
SINFO:36,2,40,0,"5.1(side)"
SINFO:36,2,42,5088,"( Lossless conversion )"
SINFO:36,3,1,6202,"Audio"
SINFO:36,3,2,5091,"Stereo"
SINFO:36,3,3,0,"spa"
SINFO:36,3,4,0,"Spanish"
SINFO:36,3,5,0,"A_AC3"
SINFO:36,3,6,0,"DD"
SINFO:36,3,7,0,"Dolby Digital"
SINFO:36,3,13,0,"192 Kb/s"
SINFO:36,3,14,0,"2"
SINFO:36,3,17,0,"48000"
SINFO:36,3,22,0,"0"
SINFO:36,3,30,0,"DD Stereo Spanish"
SINFO:36,3,31,6121,"<b>Track information</b><br>"
SINFO:36,3,33,0,"90"
SINFO:36,3,38,0,""
SINFO:36,3,40,0,"stereo"
SINFO:36,3,42,5088,"( Lossless conversion )"
SINFO:36,4,1,6202,"Audio"
SINFO:36,4,2,5091,"Stereo"
SINFO:36,4,3,0,"fre"
SINFO:36,4,4,0,"French"
SINFO:36,4,5,0,"A_AC3"
SINFO:36,4,6,0,"DD"
SINFO:36,4,7,0,"Dolby Digital"
SINFO:36,4,13,0,"192 Kb/s"
SINFO:36,4,14,0,"2"
SINFO:36,4,17,0,"48000"
SINFO:36,4,22,0,"0"
SINFO:36,4,30,0,"DD Stereo French"
SINFO:36,4,31,6121,"<b>Track information</b><br>"
SINFO:36,4,33,0,"90"
SINFO:36,4,38,0,""
SINFO:36,4,40,0,"stereo"
SINFO:36,4,42,5088,"( Lossless conversion )"
SINFO:36,5,1,6203,"Subtitles"
SINFO:36,5,3,0,"eng"
SINFO:36,5,4,0,"English"
SINFO:36,5,5,0,"S_VOBSUB"
SINFO:36,5,6,0,""
SINFO:36,5,7,0,"Dvd Subtitles"
SINFO:36,5,22,0,"0"
SINFO:36,5,30,0," English"
SINFO:36,5,31,6121,"<b>Track information</b><br>"
SINFO:36,5,33,0,"90"
SINFO:36,5,38,0,"d"
